Latitude,Longitude,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2
24.88705556,92.58902778,7.1,134.6,0,36.63,24.82,9.27,2.15,0.06506720039,60,12.01,7.28,7.69,3.27,0.08,,0
24.83213889,93.12472222,7.6,222.8,0,61.05,35.45,6.35,9.22,0.06506720039,85,20.02,8.49,12.94,5.07,0.11,,0
24.87247222,93.06472222,7.5,185.1,0,79.36,17.73,15.22,10.26,0.06506720039,70,12.01,9.7,21.06,5.96,0.17,,0
24.82427778,93.00297222,6.8,144.4,0,30.52,28.36,20.3,1.58,0.06506720039,55,6,9.71,7.1,3.11,0.12,,0
24.46205556,92.64116667,7.9,591.8,0,262.51,63.81,35.19,2.31,0.06506720039,215,46.04,24.25,64.24,6.05,0.32,,0
24.59952778,92.55908333,7.5,199.2,0,67.15,28.36,70.26,5.15,0.06506720039,60,12.01,7.28,42.83,6.53,0.22,,0
24.87138889,92.59647222,8,484.8,0,262.51,28.36,45.19,3.13,0.06506720039,215,42.03,26.68,21.61,15.67,0.33,,0
24.59777778,92.56194444,7.4,135.9,0,61.05,21.27,32.27,16.6,0.06506720039,70,14.01,8.49,18.39,3.94,0.1,,0
24.5945,92.32077778,8.3,452.3,9,262.51,10.64,20.16,1.26,0.06506720039,225,42.03,29.11,10.59,10.47,0.34,,0
24.56658333,92.46105556,7.4,93.95,0,48.84,14.18,28.56,5.15,0.06506720039,55,10.01,7.28,13.2,4.19,0.16,,0
25.57044444,91.88713889,7.2,192.4,0,36.63,42.54,19.02,2.17,0.06506720039,65,12.01,8.49,24.06,2.32,0.13,,0
25.58683333,91.89444444,7.1,73.61,0,24.42,10.64,16.9,1.29,0.06506720039,40,6,6.07,4.81,0.89,0.05,,0
26.03888889,91.88666667,7.8,465.1,0,91.57,74.45,50.25,5.25,0.06506720039,165,28.02,23.04,32.75,8.28,0.34,,0
31.515,75.3,8.5,523,48,159,35,42,7.6,0.05,210,16,41,45,6.7,0.45,,20
31.567,75.033,8.7,652,48,281,28,60,13,0.05,210,12,44,96,8.6,0.55,,22
31.717,74.667,8.7,1215,96,415,90,38,1,0.05,180,12,36,220,13,0.44,,20
31.811,74.641,8.8,1390,96,659,28,195,0.1,0.05,260,12,56,315,4.6,0.45,,22
31.879,74.866,8.5,307,36,159,6.9,32,0,0.05,170,16,32,30,4.7,0.24,,18
31.9,74.667,8.7,957,72,317,49,62,0,0.05,120,12,22,180,6.4,0.22,,22
31.967,74.917,8.7,675,60,330,14,0.01,0,0.05,110,8,22,130,2.5,0.55,,21
31.667,75.164,8.3,368,12,159,21,7,0.3,0.05,120,32,10,28,8.1,0.28,,21
30.475,75.324,8.3,1144,48,537,63,52,20,0.05,200,20,36,220,6.4,0.55,,22
30.363,75.525,8.6,1050,84,403,69,30,22,0.05,200,4,46,192,6.8,0.42,,23
30.523,75.559,8.8,1032,84,403,76,28,30,0.05,240,12,51,178,11,1.45,,20
29.909,75.127,9.1,2340,204,439,174,255,60,0.05,220,24,39,480,10,5.2,,21
29.993,75.092,8.1,2445,0,98,327,482,400,0.05,570,100,78,335,56,0.25,,28
29.964,75.033,8.2,2690,0,757,327,242,30,1,420,92,46,345,150,0.76,,23
30.031,75.067,8.7,1445,84,317,104,360,2.5,0.05,150,40,12,355,6.4,1.2,,25
30.069,75,8.8,3082,132,513,340,278,280,0.1,340,16,73,574,48,2.5,,21
30.258,74.936,8.5,369,24,134,14,90,1.8,0.05,240,44,32,10,4.8,0.6,,23
30.306,74.91,8.7,965,72,342,63,70,14,0.05,90,24,7.3,230,7.8,9.2,,25
30.226,74.982,8.6,2440,60,659,181,468,45,0.05,70,12,10,625,5.7,5.6,,22
30.28,75.1,9.1,964,156,159,42,125,52,0.05,80,8,15,218,61,4.1,,21
30.373,75.116,8.5,2110,60,268,195,350,255,0.05,290,12,63,405,6.6,1.9,,25
30.404,75.134,9,2210,276,293,125,340,48,0.05,160,4,36,510,6,2.2,,24
30.434,75.1,8.6,1360,60,183,90,298,22,0.05,180,16,34,240,5.3,0.69,,28
30.396,75.133,8.9,1030,156,366,28,55,18,0.05,140,12,27,215,54,1.3,,19
30.363,75.242,8.5,325,24,98,21,38,11,0.05,110,8,41,40,3.3,0.42,,18
30.235,75.348,8.3,1835,24,293,167,462,0.9,0.05,240,32,39,345,10,0.6,,26
30.252,75.235,8.8,2085,144,488,174,235,105,0.05,250,8,56,420,44,1.1,,23
30.106,75.181,8.7,1610,72,366,139,200,95,0.05,290,32,51,255,51,2.2,,21
30.091,74.829,8.7,5015,204,476,625,1335,100,0.05,540,8,126,1160,21,1,,24
30.224,74.784,8.9,1960,156,476,250,95,21,0.05,190,8,41,250,305,0.8,,21
30.098,74.845,8.4,377,36,146,14,0.01,2.6,0.05,160,24,24,20,6.5,1,,19
30.362,74.835,8.4,577,36,85,49,110,6.78,0.05,210,28,34,48,6.7,0.3,,26
30.793,74.59,8.9,2233,120,439,153,370,24,0.05,180,16,34,460,4.8,0.5,,24
30.786,74.546,8.9,4155,216,830,299,680,184,0.05,260,20,51,843,180,2,,25
30.739,74.479,8.7,1040,72,317,35,112,15,0.05,100,12,17,210,3.8,0.9,,22
30.69,74.527,8.7,2735,108,391,257,558,33,0.05,190,16,36,580,18,0.85,,21
30.708,74.656,8.7,3410,84,342,417,818,0.2,0.05,160,16,29,780,7.1,0.5,,26
30.707,74.59,8.4,1025,36,122,111,230,21,0.05,260,36,41,142,7.3,0.45,,24
30.671,74.623,8.2,4915,0,122,820,1402,16,0.05,891,112,148,845,14,0.1,,22
30.646,74.639,8.1,4820,0,183,827,1220,70,0.05,861,108,143,813,18,0.21,,26
30.648,74.695,8.2,6970,0,256,1091,2070,214,0.05,1041,120,180,1380,35,1.1,,24
30.69,74.791,8.8,1880,144,207,146,325,13,0.05,170,16,32,365,8.2,1.2,,22
30.739,74.862,8.9,1850,132,403,118,190,95,0.05,250,8,56,340,8.9,3,,25
30.608,74.866,8.6,1790,60,281,125,345,90,0.05,330,28,63,275,13,1.4,,21
30.666,74.859,8.8,1305,96,281,69,170,34,0.05,230,12,49,210,8,0.48,,23
30.612,74.871,8.8,2700,204,561,195,340,21,0.05,300,8,68,522,15,1.9,,22
30.552,74.754,8.8,360,120,439,382,832,26,0.05,180,12,36,830,7.3,0.8,,19
30.406,74.828,8.8,4750,132,549,466,1292,75,0.05,320,20,66,1080,56,2.8,,22
30.466,74.932,8.3,1555,48,207,139,320,17,0.05,210,20,39,285,6.6,0.5,,25
30.611,76.578,8.7,910,84,330,83,35,0.5,0.05,320,12,71,110,6.3,0.3,,18
30.642,76.517,8.7,632,60,305,14,0.01,8,0.05,150,12,29,100,9.8,0.35,,21
30.7,76.538,8.5,680,36,256,76,10,0.4,0.05,250,28,44,60,9.5,0.25,,20
30.648,76.39,8.8,680,60,342,28,0.01,2.6,0.05,130,12,24,127,14,0.28,,16
30.5,76.425,8.5,617,24,256,28,20,28,0.05,140,16,24,85,9.4,0.17,,18
30.591,76.233,8.5,575,36,268,28,5,28,0.05,150,20,24,86,8.8,0.23,,20
30.605,76.263,8.3,740,0,207,49,82,120,0.05,230,36,34,84,9.2,0.25,,16
30.215,74.269,8,3870,0,85,778,752,187,0.05,971,265,75,480,72,0.15,,19
30.127,74.158,8.5,3030,72,317,507,350,180,0.05,510,12,117,330,300,0.34,,21
30.113,74.078,8.2,5220,0,330,771,1500,45,0.05,871,60,175,950,25,0.58,,26
30.038,74.346,8.5,1050,36,244,83,235,50,0.05,430,28,88,96,21,0.72,,20
29.958,74.383,8.4,450,36,122,42,35,7.6,0.05,190,24,32,30,7.3,0.57,,22
30.238,74.138,7.9,1175,0,415,90,178,21,0.05,390,4,92,104,44,0.98,,24
30.383,74.056,7.9,3175,0,354,257,1220,31,0.05,1061,84,207,400,16,0.6,,21
30.122,74.327,8.3,1952,0,268,208,470,115,0.05,530,52,97,175,150,0.32,,25
30.471,74.093,8.8,1580,84,586,63,200,20,0.05,190,8,41,340,6.7,0.55,,24
30.453,74.099,8.8,1482,108,354,69,189,90,0.05,180,16,34,275,51,0.6,,21
30.628,74.31,8.9,2212,192,622,83,158,60,0.05,50,4,10,508,13,2.6,,23
30.706,74.36,8.7,870,96,268,35,64,14,0.05,200,8,44,136,11,0.32,,22
30.683,74.283,8.8,875,84,330,21,44,2.2,0.05,250,8,56,105,9.3,0.36,,24
30.532,74.386,8.3,1162,24,220,90,207,26,0.05,270,32,46,140,11,0.46,,25
30.857,74.578,9,1900,192,696,56,70,11,0.8,30,4,4.9,470,2.6,1.8,,23
30.817,74.381,8.6,582,60,146,14,120,2,0.05,270,16,56,42,5.8,0.45,,24
30.808,74.483,8.8,912,84,281,35,28,22,0.05,190,16,36,125,5.3,1,,21
31.063,74.846,8.7,782,96,207,28,90,15,0.05,300,8,68,80,7.8,0.3,,21
30.862,74.611,8.7,912,60,305,35,128,34,0.05,130,24,17,197,6.1,0.95,,26
30.058,74.342,8.6,566,84,134,14,50,0,0.05,180,24,29,65,4.6,0.25,,23
31.122,74.901,8.8,1775,120,378,118,257,26,0.1,210,12,44,345,7,0.55,,22
31.992,75.008,8.4,338,48,146,6.9,8,6.2,0.05,100,20,12,58,3.3,0.7,,23
31.916,74.908,8.7,1082,60,293,42,170,0.9,0.05,150,12,29,190,16,0.15,,20
31.858,75.148,8.3,320,0,195,6.9,125,8.2,0.05,140,56,0,78,2.8,0.22,,24
31.867,75.05,8.4,1225,48,122,160,142,85,0.05,350,52,54,125,7.7,0.6,,21
31.864,74.958,8.4,578,24,220,28,20,1.7,0.05,100,12,17,83,7.3,0.32,,20
31.658,75.383,8.3,495,0,171,42,12,50,0.05,190,24,32,28,5.9,0.16,,22
31.691,75.386,8.3,312,12,159,6.9,22,20,0.05,160,24,24,18,5.8,0.42,,21
31.692,75.475,8.4,358,12,159,14,12,29,0.05,170,28,24,17,4.9,0.28,,22
31.796,75.506,8.1,292,0,159,42,0.01,0.8,0.05,140,36,12,20,6.6,0.2,,19
31.792,75.45,8.2,184,0,110,35,0.01,0,0.05,100,20,12,18,2.5,0.18,,22
31.9,75.433,8.2,195,0,110,28,0.01,0,0.05,110,32,7.3,10,2.4,0.32,,19
31.98,75.519,8.7,1020,60,305,111,0.01,26,0.05,180,16,34,68,160,0.25,,23
32.053,75.513,8.6,855,60,195,49,60,110,0.05,370,76,44,36,31,0.2,,25
31.837,75.474,8.6,416,36,183,21,20,0.6,0.05,220,12,46,21,1.8,0.18,,21
31.929,75.308,8.3,302,24,195,6.9,0.01,0,0.05,150,40,12,28,2.5,0.16,,20
32.114,75.353,8.6,595,36,220,49,7,0.1,0.05,130,20,19,85,3.9,0.25,,24
31.25,76.05,8.5,445,48,195,14,10,14,0.05,200,24,34,36,4.2,0.35,,15
31.358,76.042,8.3,383,36,171,10,0.01,23,0.05,150,28,19,38,3.3,0.25,,18
31.384,75.834,7.7,1680,0,281,125,272,290,0.05,580,132,61,160,1.2,0.3,,18
31.963,75.813,8.1,330,0,98,14,98,6.1,0.05,90,24,7.3,20,1.6,0.15,,16
31.987,75.736,8.1,1262,0,232,195,135,55,0.05,280,76,22,170,3.5,0.12,,18
32.021,75.688,8.9,203,24,49,6.9,10,14,0.05,80,24,5,12,6.2,0.12,,22
32.051,75.624,8.3,540,24,183,35,40,1.1,0.05,190,28,29,34,16,0.14,,21
32.025,75.609,8.1,815,0,366,42,0.01,65,0.24,270,16,56,60,11,0.16,,19
31.915,75.589,8.2,440,0,159,42,121,26,0.05,290,44,44,21,3,0.13,,22
31.951,75.715,8.1,295,0,171,14,5,9.4,0.05,150,40,12,11,1,0.14,,19
31.908,75.708,8.2,620,0,146,14,90,112,0.05,270,48,36,25,1.3,0.14,,16
31.832,75.751,8.3,460,24,281,6.9,0.01,15,0.05,270,56,32,25,5.5,0.15,,19
31.8,75.667,8.2,492,0,195,21,20,55,0.05,200,40,24,26,2.6,0.8,,20
31.75,75.742,8.3,418,24,159,28,5,24,0.05,170,24,27,30,1.1,0.11,,22
31.501,75.749,8.5,372,24,220,6.9,0.01,0.6,0.05,140,24,19,42,2.4,0.23,,19
31.503,75.947,8.5,420,24,195,28,0.01,0.7,0.05,130,28,15,50,2.3,0.45,,21
31.143,76.178,8.6,530,60,244,14,0.01,8.8,0.05,240,24,44,39,4.2,0.42,,18
31.942,75.617,8.2,405,0,171,28,25,26,0.05,170,36,19,25,4.4,0.2,,20
31.863,75.789,8.5,375,36,195,14,0.01,2.9,0.05,170,12,34,32,3.4,0.18,,22
31.963,75.619,8.3,275,0,183,6.9,5,0.2,0.05,140,36,12,12,1.1,0.3,,21
31.15,76.575,8.4,537,24,195,28,42,0.7,0.05,200,28,32,33,12,0.26,,18
31.655,75.869,8.1,288,0,207,6.9,0.01,7.7,0.05,140,28,17,22,1.3,0.23,,20
31.848,75.634,8.3,255,0,183,6.9,0.01,7.8,0.05,130,28,15,18,1.4,0.25,,18
31.12,75.901,8.4,442,36,183,14,12,7.4,0.05,170,20,29,37,5.2,0.6,,20
31.029,75.793,8.3,525,24,268,14,0.01,12,0.05,150,16,27,63,6.3,0.42,,24
31.158,75.617,8.3,500,48,232,6.9,0.01,10,0.05,160,20,27,58,5.1,0.7,,18
31.133,75.485,8.6,554,60,293,6.9,5,6.9,0.05,130,12,24,105,4.9,0.9,,24
31.112,75.394,8.3,585,48,207,42,5,60,0.05,230,20,44,60,4.8,0.54,,23
31.079,75.33,8.2,828,0,171,118,20,140,0.05,280,40,44,73,6.8,0.18,,18
31.125,75.361,8.6,595,48,281,35,0.01,34,0.05,170,12,34,98,5.5,0.45,,22
31.2,75.311,8.3,575,24,268,28,0.01,60,0.05,200,24,34,65,6.3,0.3,,21
31.263,75.492,8.8,330,36,183,14,5,0.4,0.05,120,28,12,52,4.1,0.5,,27
31.436,75.499,8.2,765,0,159,125,20,85,0.05,240,28,41,70,6.5,0.29,,20
31.325,75.589,8.1,475,0,207,35,58,0.66,0.05,210,24,36,33,4.3,0.4,,22
31.373,75.646,8.4,635,24,159,69,88,0,0.05,200,24,34,72,9.2,0.22,,19
31.422,75.708,8.6,662,36,268,35,0.01,65,0.05,90,12,15,135,3.3,0.6,,24
31.429,75.664,8.2,575,0,159,42,60,80,0.05,190,28,29,55,11,0.22,,19
31.082,75.379,8.6,472,48,220,21,22,0.9,0.05,180,16,34,62,6,0.32,,20
31.229,75.779,8.7,635,60,183,42,0.01,65,0.05,150,16,27,95,6.9,0.19,,22
31.369,75.381,8.4,385,24,159,35,0.01,25,0.05,140,20,22,45,4.7,0.4,,24
31.219,75.2,8.7,940,84,195,63,38,0.4,0.05,100,8,19,150,5.2,0.2,,23
31.296,75.2,8.6,525,48,207,42,8,0,0.05,90,12,15,105,2,0.24,,20
31.604,75.588,8.5,500,60,207,21,0.01,1.2,0.05,150,16,27,68,4.9,0.35,,21
31.535,75.506,8.6,355,36,195,14,0.01,0,0.05,70,8,12,78,3.6,0.45,,23
30.819,76.197,8.6,492,60,183,21,0.01,24,0.05,220,20,41,35,7.1,0.3,,23
30.883,76.2,8,460,0,256,21,0.01,17,0.05,190,68,5,20,21,0.45,,25
30.866,76.231,7.6,957,0,281,83,32,145,0.05,370,60,54,56,9.5,0.18,,20
30.904,76.289,8.3,443,0,159,14,40,55,0.05,210,20,39,12,5.4,0.14,,20
30.938,76.162,8.6,1240,84,281,90,158,1.2,0.05,230,12,49,93,185,0.2,,24
30.981,75.913,8.5,498,48,171,14,48,0,0.05,120,20,17,78,4.4,0.32,,22
30.938,76.624,8.2,252,0,146,14,10,1.7,0.05,140,28,17,7.87,0.6,0.29,,20
30.8,76.021,8.4,483,12,146,21,48,36,0.05,170,28,24,20,32,0.62,,26
30.702,76.219,8.4,709,36,49,69,186,55,0.05,300,24,58,44,38,0.46,,23
30.73,76.01,8.8,782,180,159,14,5,25,0.05,300,12,66,78,7.7,0.5,,22
30.725,75.638,8.4,712,48,207,56,12,50,0.05,210,28,34,45,62,0.34,,25
30.9,75.792,8.3,717,0,232,63,38,90,0.05,280,32,49,48,8.2,0.26,,22
30.902,75.624,8.3,325,0,207,6.9,0.01,14,0.05,160,24,24,14,4.9,0.42,,23
30.923,75.44,8.4,345,24,146,6.9,18,12,0.05,180,20,32,7.8,5.3,0.37,,25
30.775,75.471,8.5,544,48,256,21,0.01,26,0.05,130,16,22,95,5.3,0.55,,24
30.067,75.538,8.4,341,12,146,6.9,122,0.3,0.05,190,36,24,40,3.3,0.56,,24
29.929,75.542,8.2,3830,0,268,452,1168,210,0.05,651,76,112,730,8.8,0.72,,25
29.929,75.542,8.9,2230,156,561,97,418,60,0.05,270,20,54,495,10,3,,26
29.8,75.283,8.6,732,84,232,35,72,0.3,0.05,170,24,27,132,4.2,1.6,,21
29.654,75.186,8.6,692,48,293,21,84,5.5,0.05,270,16,56,79,6.9,1.3,,19
29.893,75.665,8.9,2600,120,220,215,748,13,0.05,220,64,15,575,7.4,2,,25
29.908,75.461,8.7,1570,84,305,125,0.01,19,0.05,160,24,24,305,49,4,,21
29.842,75.279,7.9,2150,0,452,347,200,67,0.05,460,52,80,270,64,1.1,,19
30.836,75.269,8.9,1152,108,513,35,45,10,0.05,130,4,29,265,5.9,1.14,,24
31,75.151,8.4,470,60,122,6.9,76,0,0.05,230,20,44,27,5.6,0.28,,23
30.824,75.026,8.7,770,60,305,28,85,8.4,0.05,110,12,19,174,2.9,0.5,,22
30.84,74.963,8.7,1155,108,317,42,158,1,0.05,80,16,10,270,3.3,0.62,,20
30.618,75.077,8.8,1052,108,207,69,118,22,0.05,180,12,36,190,6.9,0.38,,25
30.611,75.183,8.8,1412,129.6,564,90,22,48,0.1,320,4,75,250,8.5,0.55,,28
30.032,74.464,8.8,6040,192,757,1091,730,340,0.05,620,16,141,980,600,1.1,,23
30.193,74.41,8.9,3300,108,378,417,775,154,0.05,240,24,44,805,28,3.1,,22
30.33,74.714,8.5,5835,72,195,716,892,1350,0.05,1061,28,241,780,437,0.3,,21
30.364,74.403,8.5,6740,108,549,1119,1448,240,0.05,460,12,105,1545,72,1.1,,27
31.862,75.847,8.7,562,36,305,14,0,9.9,0.05,80,16,10,118,3.9,0.3,,21
31.103,76.316,8.5,651,48,207,35,5,70,0.05,250,16,51,48,5.8,0.14,,18
31.708,75.567,8.3,796,0,305,63,0.01,115,0.05,300,36,51,60,2.9,0.3,,16
31.018,76.156,8.6,462,48,195,14,8,6.3,0.05,150,20,24,51,12,0.3,,22
31.134,76.003,8.6,400,48,207,14,0.01,0.2,0.05,150,20,24,50,11,0.5,,18
32.217,75.533,8.1,312,0,183,14,88,10,0.05,260,28,46,5.6,2.1,0.18,,18
32.15,75.572,8.6,324,36,183,6.9,18,0.1,0.05,190,16,36,24,1.9,0.21,,26
32.267,75.625,8.1,245,0,159,6.9,22,15,0.05,160,24,24,9.4,1.3,0.21,,22
32.342,75.583,8.2,175,0,98,6.9,20,2.1,0.05,110,28,10,2.6,1.1,0.2,,20
32.348,75.753,8.1,124,0,73,14,0.01,1.1,0.05,60,16,4.9,10,0.8,0.18,,21
32.279,75.497,8,332,0,207,6.9,7,8.9,0.05,130,52,0,30,2,0.28,,20
32.16,75.55,8.5,458,60,183,21,25,0,0.05,240,20,46,32,1.6,0.52,,23
30.5,76.554,8.3,1590,12,256,167,381,4.54,0.05,310,32,56,260,2.6,0.24,,26
30.46,76.728,7.9,3682,0,281,646,522,275,0.05,761,72,141,350,305,0.18,,22
30.345,76.642,8.8,2828,240,305,438,270,0.6,0.05,330,100,19,560,7.6,0.65,,25
30.185,76.513,8.7,665,108,207,35,20,1.8,0.05,30,8,2.4,180,7.3,0.45,,24
30.208,76.494,8.3,1230,24,317,139,145,0,0.05,190,48,17,210,7,1.1,,22
30.408,76.338,8.4,945,48,415,35,20,42,0.05,190,8,41,140,29,0.45,,21
30.438,76.29,8.7,825,72,293,35,80,0.1,0.05,230,12,49,120,7.1,0.4,,26
30.414,76.514,8.7,1518,72,317,132,265,6.7,0.05,260,12,56,270,7.3,0.65,,25
30.409,76.586,8.1,1630,0,305,97,500,11,0.05,500,68,80,190,10,1,,21
30.546,76.238,8.7,522,36,305,14,0.01,0,0.05,200,20,36,57,8.1,0.5,,20
30.416,76.732,8.7,815,108,244,14,80,15,0.05,200,8,44,136,6.8,0.42,,21
30.383,76.138,8.1,862,0,366,83,7,65,0.05,270,36,44,92,9,0.28,,23
30.353,76.308,8.7,875,96,171,83,20,20,0.05,140,52,2,130,31,0.41,,25
29.841,76.133,9,1347,96,439,104,90,16,0.1,270,12,58,230,9.2,0.4,,22
30.056,76.205,8.2,1150,0,549,111,0.01,14,0.05,350,24,71,120,11,0.35,,20
29.95,76.056,8.6,820,48,391,56,5,44,0.05,260,16,54,116,9.1,0.6,,22
30.146,76.19,8.5,1070,48,98,125,127,110,0.05,230,24,41,128,43,0.28,,24
30.178,76.134,8.8,933,84,293,35,90,0.6,0.1,30,4,4.9,230,0.9,0.8,,20
30.255,76.278,8,450,0,293,14,0.01,20,0.05,200,36,27,32,6.3,0.3,,20
31.331,76.4,8.1,384,0,146,21,40,28,0.05,190,52,15,13,0.4,0.28,,20
31.271,76.446,8.3,488,36,146,35,42,0.4,0.05,200,32,29,34,3.3,0.26,,19
31.042,76.533,8.4,454,48,134,21,66,1.17,0.05,190,28,29,35,21,0.25,,17
31,76.575,8.2,679,0,293,56,52,15,0.05,180,36,22,95,2.7,0.32,,20
30.928,76.463,8.6,482,36,281,14,0.01,11,0.05,150,16,27,75,6.3,0.34,,22
30.85,76.428,8.4,478,24,159,35,62,22,0.05,230,20,44,31,7.5,0.16,,19
30.812,76.538,8.7,728,72,342,14,30,21,0.05,180,12,36,132,3.6,0.7,,19
30.626,75.84,8.5,625,36,232,42,30,38,0.05,260,20,51,50,7.9,0.3,,25
30.525,75.9,8.1,935,0,488,49,0.01,75,0.05,270,36,44,115,11,0.45,,22
30.459,76.021,8.5,398,60,183,14,8,0.8,0.05,170,24,27,50,5,0.41,,20
30.338,75.925,8.7,1680,132,647,118,62,29,0.05,180,16,34,380,6.5,0.65,,19
30.334,75.849,8.6,726,72,317,21,5,14,0.05,170,12,34,115,7.1,0.45,,20
30.286,75.761,8.8,1252,132,452,97,0.01,65,0.05,350,16,75,195,9.2,0.38,,22
30.192,75.675,8.4,1280,60,732,69,12,12,0.05,190,16,36,290,6.5,0.53,,23
30.251,75.797,9,1745,240,622,49,7,20,0.05,120,8,24,405,5.2,0.75,,22
30.123,75.815,8.5,887,36,195,76,60,130,0.05,210,20,39,130,7.7,0.32,,24
29.819,75.8,8.8,1632,120,769,28,30,14,0.05,130,16,22,365,5.7,4.2,,26
30.694,76.661,8.6,970,36,317,69,110,60,0.05,170,20,29,175,28,0.29,,18
30.708,76.554,8.5,455,48,220,21,0.01,0.2,0.05,190,20,34,48,0.9,0.38,,20
30.56,76.66,8.8,915,120,464,14,0.01,0.2,0.05,190,16,36,190,2.8,0.65,,22
30.684,76.641,8.8,2155,120,757,257,84,26,0.1,360,24,73,384,79,0.6,,19
30.592,76.846,7.6,6145,0,598,938,1020,850,0.05,1361,176,224,800,364,0.32,,22
30.417,76.892,8.7,705,84,305,21,5,1.9,0.05,120,12,22,140,3.7,0.6,,20
30.383,76.917,8.4,653,48,159,42,45,18,0.05,210,24,36,56,1.8,0.5,,22
30.533,76.824,8.7,1012,96,549,14,5,0.5,0.05,120,20,17,240,3.2,3,,19
30.857,76.612,8,533,0,391,14,0.01,0,0.05,120,24,15,102,2.1,0.6,,17
30.615,76.893,8.2,455,0,330,6.9,0.01,3.8,0.05,130,28,15,70,2,0.33,,21
30.493,76.586,8.4,615,48,195,42,8,25,0.05,120,16,19,96,3,0.3,,24
31.495,74.9,8.2,365,0,232,14,0.01,1.7,0.05,150,32,17,27,7.9,0.45,,23
31.392,74.931,8.6,825,72,220,63,28,22,0.05,200,16,39,83,47,0.57,,26
31.433,75.131,8,1100,0,281,139,127,60,0.05,320,40,54,130,7.5,0.25,,21
31.25,74.842,8.2,498,0,281,28,0.01,15,0.05,220,32,34,26,7.4,0.6,,22
31.365,75.144,8.6,422,48,220,6.9,0.01,0,0.05,130,12,24,64,4,0.34,,21
31.392,75.1,8.5,435,36,171,14,10,1.3,0.05,170,12,34,29,4.9,0.28,,25
31.15,74.633,8.6,1120,60,391,97,18,2.4,0.1,100,12,17,220,4.4,0.45,,23
31.278,74.7,8.3,825,48,232,49,88,26,0.05,280,24,54,77,10,0.5,,20
31.35,74.7,8.6,940,36,464,28,42,13,0.05,140,12,27,180,6.6,0.57,,20
31.517,74.7,8.4,885,48,317,83,10,0.1,0.05,160,8,34,140,6.7,0.32,,23
31.332,74.666,8.8,1280,84,415,83,88,0,0.05,110,8,22,265,7.8,0.3,,21
31.396,74.625,8.7,590,60,268,28,0.01,0,0.05,160,8,34,90,4.8,0.25,,22
31.481,74.8,8.6,452,36,244,6.9,10,0,0.05,110,20,15,78,4.8,0.22,,20
12.92,77.57,8.1,698,0,214,55,65,22,0.06506720039,200,28,31,53,6,2,,0
32.14444444,75.68694444,8.7,540,60,195,21,0.01,20,0.05,120,12,22,86,1.5,0.3,,21
32.20972222,75.92166667,8.3,215,0,134,21,0.01,9.5,0.05,100,36,2.5,22,0.5,0.14,,21
32.18555556,76.21222222,8.3,225,0,134,14,0.01,14,0.05,90,28,2.5,22,1.8,0.4,,22
31.8775,76.31638889,8.4,550,24,171,56,10,17,0.05,130,24,17,70,1.5,0.25,,19
31.92472222,76.27277778,8.1,300,0,171,21,18,16,0.05,110,40,2.5,27,0.5,0.18,,13
31.19166667,75.99555556,8.5,415,36,122,35,10,11,0.05,120,20,17,50,2.3,0.22,,5.5
32.07472222,75.6375,8.2,1206,24,342,104,97,25.9,0,250,28,44,76,148,0.16,,10
32.03722222,76.64611111,8,126,0,49,14,1.1,3.4,0,40,12,2,9,2,0.23,,5
31.78722222,76.25805556,8.2,361,12,110,28,1,0.05,0,100,14,16,20,0.66,0.11,,6
32.11722222,75.63472222,8.4,371,24,159,14,5,9.62,0,130,16,22,27,6.07,0.09,,6
32.21916667,76.17611111,8.4,275,24,146,21,2,8.2,0,160,24,24,13,2.2,0.08,,4.2
32.26944444,75.86972222,8.4,335,24,134,21,1,20.4,0,160,20,27,13.3,0.9,0.1,,6.6
32.31555556,75.88777778,8.4,291,24,134,14,2,1.4,0,110,20,15,25.3,2.91,0.13,,4.9
32.38555556,75.90972222,8.4,190,12,73,21,2,2.97,0,100,24,10,7.7,0.6,0.11,,4
31.99888889,76.48833333,8.3,257,24,122,21,2,0,0,150,36,15,8.8,1.2,0.12,,6
32.01888889,75.81333333,8.3,259,12,122,14,5,5.77,0,120,24,15,10.3,4.2,0.11,,5
32.17138889,75.69527778,8.5,315,24,122,28,3,14.56,0,140,28,17,21,1.97,0.12,,4.9
32.12833333,75.93138889,8.4,287,12,110,28,12,17,0,140,28,17,16,4.3,0.01,,7.6
31.50361111,76.22722222,8.3,579,12,110,69,42,25.7,0,140,28,17,55.47,16.55,0.22,,8.2
31.60583333,76.11805556,8.6,353,24,110,28,1,16.2,0,120,12,22,28.5,1.6,0.17,,6
31.72638889,76.02222222,8.3,343,24,146,14,1,18.3,0,160,48,10,12.47,1.43,0.15,,7
31.56666667,76.14333333,8.3,331,24,110,21,1,24.8,0,110,20,15,29.8,1.62,0.12,,5
31.49055556,76.23833333,8.8,292,36,85,28,3,5.4,0,110,16,17,30,1.61,0.21,,8
31.50555556,76.17888889,8.3,1045,24,159,125,115,47,0,250,64,22,116,15.45,0.19,,20
31.47777778,76.17888889,8,842,0,85,111,80,89.1,0,240,56,24,67.8,2.7,0.13,,14
31.35138889,76.27583333,8.2,379,0,122,63,30,4.91,0,140,32,15,38.36,3.936,0.13,,4
